id,lat,lon,Name,level
2211,37.7985276,-81.1681176,Beckley ARH Hospital,4
239,37.7893799,-122.4167294,Saint Francis Medical Center,2
2205,37.787635,-81.2017897,Raleigh General Hospital,3
703,37.7788478,-87.0633061,Owensboro Health Regional Hospital,3
708,37.7570359,-84.8486299,Ephraim McDowell James B. Haggin Memorial Hospital,3
204,37.7557265,-122.4047381,Zuckerberg San Francisco General Hospital and Trauma Center,1
718,37.7061212,-83.9772659,Mercy Health - Marcum and Wallace,4
1962,37.6998285,-113.0665379,Cedar City Hospital,4
650,37.6994462,-97.3322789,Ascension Via Christi St. Francis,1
242,37.6982685,-122.0903131,Eden Medical Center,2
651,37.6952735,-97.2977831,Wesley Healthcare Center,1
711,37.6768834,-82.2967439,Tug Valley ARH Regional Medical Center,4
671,37.675374,-95.4724613,Neosho Memorial Regional Medical Center,4
699,37.675374,-95.4724613,Neosho Memorial Regional Medical Center,4
325,37.6742799,-106.3642989,Rio Grande Hospital,4
201,37.6686472,-120.9746362,Memorial Medical Center,2
197,37.6659498,-120.9974006,Doctors Medical Center of Modesto,2
2225,37.6505541,-80.8598958,Summers County ARH Hospital,4
680,37.6473465,-98.1232742,Kingman Community Hospital,4
659,37.6446993,-98.7291834,Pratt Regional Medical Center,4
707,37.6442381,-84.7732703,Ephraim McDowell Regional Medical Center,3
709,37.6442381,-84.7732703,Ephraim McDowell Fort Logan Hospital,3
719,37.6285121,-87.9476742,Methodist Hospital Union County,4
997,37.6265369,-93.4200441,Citizens Memorial Hospital,3
1977,37.6040442,-77.5400613,Henrico Doctors' Hospital,2
323,37.6003442,-104.8317586,Spanish Peaks Regional Health Center,4
1990,37.5707689,-77.4508099,Children's Hospital of Richmond at VCU-Brook Road Campus,0
1975,37.540031,-77.4296788,VCU Medical Center,1
670,37.5158649,-94.8585888,Girard Medical Center,4
1976,37.513886,-77.5263617,Chippenham Hospital,2
1986,37.5106901,-77.5946377,Johnston-Willis Hospital,3
716,37.4727174,-86.28852,Twin Lakes Regional Medical Center,4
302,37.4724787,-105.882886,San Luis Valley Health,3
705,37.4718944,-82.5225014,Pikeville Medical Center,2
664,37.4374226,-100.9856423,Satanta District Hospital and Long Term Care,4
182,37.4330746,-122.1750485,Stanford Health Care,1
1979,37.4136636,-79.1691762,Centra Lynchburg General Hospital,2
661,37.3803626,-94.6845204,Ascension Via Christi Hospital,3
715,37.3664276,-85.3378037,Taylor Regional Hospital,3
2214,37.3630547,-81.1121881,Princeton Community Hospital,4
225,37.3622057,-121.8489667,Regional Medical Center of San Jose,2
313,37.3619228,-108.5745594,Southwest Health System,4
712,37.3572443,-84.3363745,Rockcastle Regional Hospital and Respiratory Care Center,4
666,37.3211252,-95.2649479,Labette Health,3
177,37.3128569,-121.9332672,Santa Clara Valley Medical Center,1
984,37.303407,-89.5712971,Saint Francis Medical Center,3
675,37.2680977,-99.3327479,Comanche County Hospital,4
721,37.263009,-88.228705,Livingston Hospital and Healthcare Services,4
326,37.2629076,-105.9656643,San Luis Valley Health Conejos County Hospital,4
2217,37.255212,-81.23516,Bluefield Regional Medical Center,4
332,37.2521429,-107.079137,Pagosa Springs Medical Center,4
1978,37.2514895,-79.9425519,Carilion Roanoke Memorial Hospital,1
330,37.2480706,-107.8708827,Animas Surgical Hospital,4
689,37.2452055,-96.9820738,William Newton Hospital,4
290,37.2361018,-107.8255618,Mercy Regional Medical Center,3
673,37.1891687,-99.7724516,Ashland Health Center,4
1992,37.1872989,-80.4108939,LewisGale Hospital Montgomery,3
1985,37.1824222,-77.3594222,Southside Regional Medical Center,3
973,37.1792234,-93.2740805,Mercy Hospital Springfield,1
320,37.173196,-104.4875252,Mt. San Rafael Hospital,4
672,37.1552583,-98.0174049,Hospital District 6 - Anthony Campus,4
972,37.1452885,-93.2794258,Cox Medical Centers,1
714,37.1130228,-82.8126615,Whitesburg ARH Hospital,4
1950,37.0968017,-113.5539707,Dixie Regional Medical Center,2
1991,37.088554,-80.5055434,Carilion New River Valley Medical Center,3
1984,37.0634596,-76.4833383,Riverside Regional Medical Center,2
983,37.054958,-94.53188,Freeman Health System,2
987,37.0363859,-94.5095979,Mercy Hospital Joplin,2
170,36.91754,-111.463911,Page Hospital,4
214,36.8840366,-119.8003218,Valley Children's Healthcare,0
1394,36.872886,-94.8803477,INTEGRIS Miami Hospital,4
1987,36.8641832,-76.0274242,Sentara Virginia Beach General Hospital,3
1270,36.8625739,-104.4420353,Miners' Colfax Medical Center,4
1982,36.8623753,-76.3035324,Sentara Norfolk General Hospital,1
1988,36.8615199,-76.3015263,Children's Hospital of the King's Daughters,0
1462,36.8107319,-100.5169997,Beaver County Memorial Hospital,4
710,36.8099449,-83.3156481,Harlan ARH Hospital,4
1417,36.7979196,-97.2999387,Blackwell Regional Hospital,4
1402,36.7873678,-98.6709801,Share Medical Center,4
1393,36.7520537,-95.9399082,Jane Phillips Medical Center,3
178,36.742835,-119.7848543,Community Regional Medical Center,1
1442,36.7286868,-102.5180149,Cimarron Memorial Hospital,4
1420,36.7247236,-97.0684996,AllianceHealth Ponca City,4
1262,36.7237623,-108.2168081,San Juan Regional Medical Center,3
235,36.6966688,-121.6330887,Natividad Medical Center,2
1451,36.6966322,-95.6302697,Jane Phillips Nowata Health Center,4
1445,36.6912257,-101.4757109,Memorial Hospital of Texas County,4
1452,36.673413,-96.3255961,Pawhuska Hospital,4
1416,36.6532468,-95.1558729,Saint Francis Hospital Vinita,4
993,36.6511185,-93.2216292,Cox Medical Center Branson,2
1643,36.5854658,-82.256802,Bristol Regional Medical Center,2
1412,36.5814642,-94.7581571,INTEGRIS Grove Hospital,4
1473,36.5633074,-96.7069867,Fairfax Community Hospital,4
1642,36.5540954,-82.5542585,Holston Valley Medical Center,3
1272,36.4551836,-103.193264,Union County General Hospital,4
1429,36.4374176,-99.4003544,AllianceHealth Woodward,4
130,36.400244,-93.744286,Eureka Springs Hospital,4
1390,36.3937744,-97.8711324,St. Mary's Regional Medical Center,3
1648,36.3908432,-86.4324913,Sumner Regional Medical Center,3
1384,36.3903339,-97.8875627,Integris Bass Baptist Health Center,3
121,36.3900423,-90.2047868,Piggott Community Hospital,4
122,36.3831443,-91.8104769,Fulton County Hospital,4
1897,36.3695327,-100.7989599,Ochiltree General Hospital,4
88,36.3429502,-92.3944185,Baxter Regional Medical Center,3
97,36.3401242,-94.1914598,Northwest Medical Center-Bentonville,3
185,36.328572,-119.2949582,Kaweah Delta Medical Center,3
1410,36.3224739,-95.6046495,Hillcrest Hospital Claremore,4
89,36.3122227,-94.1801571,Mercy Hospital Rogers,3
1476,36.3091768,-96.4814419,Cleveland Area Hospital,4
1438,36.3091768,-96.4814419,Cleveland Area Hospital,4
1463,36.3082982,-95.3042879,Hillcrest Hospital Pryor,4
1639,36.3077445,-82.3842498,Johnson City Medical Center,1
1407,36.3043099,-95.8525731,Bailey Medical Center,4
1422,36.2992381,-95.8350858,St. John Owasso,4
107,36.2900452,-90.9974883,St. Bernards Five Rivers,4
1437,36.2884736,-97.2997278,Perry Memorial Hospital,4
1444,36.2759982,-98.4746529,Fairview Regional Medical Center,4
1455,36.267639,-99.8821001,Newman Memorial Hospital,4
1641,36.2450154,-86.7497352,TriStar Skyline Medical Center,2
94,36.2365698,-93.1088244,North Arkansas Regional Medical Center,3
1935,36.1903532,-101.1990806,Hansford Hospital,4
108,36.1899899,-94.507729,Siloam Springs Regional Hospital,4
83,36.1801397,-94.1368229,Northwest Medical Center - Springdale,3
1646,36.1763896,-86.6081411,TriStar Summit Medical Center,3
1636,36.1615633,-86.8102146,Vanderbilt University Medical Center,1
1276,36.1597177,-115.1657104,University Medical Center,1
1468,36.1480797,-98.9245533,Seiling Regional Medical Center,4
1375,36.1470601,-95.9681009,Hillcrest Medical Center,3
1386,36.1467465,-95.999694,Oklahoma State University Medical Center,3
1644,36.1393441,-86.8024194,Vanderbilt University Medical Center,0
162,36.1361321,-111.2397206,Tuba City Regional Health Care Corporation,3
1376,36.1336001,-95.9655796,St. John Medical Center,2
1275,36.1327154,-115.1358324,Sunrise Hospital and Medical Center,2
116,36.1266419,-92.1276097,Izard County Medical Center,4
1469,36.1164118,-98.3155263,Okeene Municipal Hospital,4
1396,36.1150603,-97.0749713,Stillwater Medical Center,3
82,36.1092031,-94.1595346,Washington Regional Medical Center,3
1132,36.0910599,-79.7872518,Moses H. Cone Memorial Hospital,2
1131,36.0896734,-80.2713468,Wake Forest Baptist Medical Center,1
1423,36.0780229,-95.8007014,St. John Broken Arrow,4
1651,36.0734851,-87.3755636,TriStar Horizon Medical Center,3
96,36.0516946,-90.4985428,Arkansas Methodist Medical Center,4
1876,36.0516278,-102.5209785,Coon Memorial Hospital,4
1387,36.0354626,-95.8637246,Hillcrest Hospital - South,3
1371,36.033245,-95.858022,Saint Francis Hospital,2
1399,36.033245,-95.858022,Saint Francis Hospital South,3
1128,36.0071459,-78.9371203,Duke University Hospital,1
1277,36.0045271,-115.1150581,St. Rose Dominican Hospitals - Siena Campus,3
1471,35.9980651,-96.6059548,Drumright Regional Hospital,4
1454,35.9931027,-96.1010352,St. John Sapulpa,4
1400,35.9785632,-96.7577217,Hillcrest Hospital Cushing,4
1650,35.9750923,-86.5655945,TriStar StoneCrest Medical Center,3
1140,35.963001,-80.013492,High Point Medical Center,3
1397,35.9610964,-95.3926399,Wagoner Community Hospital,4
1649,35.9559893,-83.9379132,East Tennessee Children's Hospital,0
99,35.942244,-89.9188352,Great River Medical Center,3
1638,35.9383485,-83.9465526,University of Tennessee Medical Center,1
1403,35.9138938,-94.9502688,Northeastern Health System,3
1130,35.9038924,-79.051373,University of North Carolina Hospitals,1
1865,35.9028502,-100.3874202,Hemphill County Hospital,4
119,35.8566129,-92.0829913,Stone County Medical Center,4
1459,35.8495899,-98.4191272,Mercy Hospital Watonga,4
79,35.8366835,-90.7025355,St. Bernards Medical Center,3
1414,35.8338164,-96.4014553,Bristow Medical Center,4
1446,35.8193114,-97.4603975,Mercy Hospital Logan County,4
1448,35.8100307,-97.9445852,Mercy Hospital Kingfisher,4
1428,35.8093848,-94.6430681,Memorial Hospital of Stilwell,4
1135,35.784684,-78.5878628,WakeMed Raleigh Campus,1
87,35.7676697,-91.6343327,White River Medical Center,3
1378,35.7543814,-95.4067995,Saint Francis Hospital Muskogee,3
1457,35.7499129,-96.6834881,Stroud Regional Medical Center,4
120,35.6998635,-89.9756242,South Mississippi County Regional Medical Center,4
1261,35.6595345,-105.9457829,CHRISTUS St. Vincent Regional Medical Center,3
1870,35.655432,-101.4093117,Golden Plains Community Hospital,4
1427,35.6444304,-97.4183639,INTEGRIS Health Edmond,3
255,35.64086,-117.671187,Ridgecrest Regional Hospital,4
1411,35.6112497,-95.9522831,Muscogee Creek Nation Medical Center,4
1472,35.6094787,-99.6714208,Roger Mills Memorial Hospital,4
95,35.608492,-91.2648093,Unity Health Harris Medical Center,4
1398,35.6080415,-97.59719,Oklahoma Heart Hospital,4
1129,35.60757,-77.4038515,Vidant Medical Center,1
1379,35.606813,-97.5994803,Mercy Hospital Oklahoma City,3
1133,35.576583,-82.549222,Mission Hospital,2
1792,35.5723696,-100.9646846,Pampa Regional Medical Center,4
1406,35.5681117,-97.5107816,McBride Orthopedic Hospital,4
1461,35.5392793,-98.6622072,Weatherford Regional Hospital,4
1419,35.5298741,-97.9804883,Mercy Hospital El Reno,4
1373,35.5292451,-97.5756798,INTEGRIS Baptist Medical Center,3
1383,35.5265714,-97.5843228,INTEGRIS Deaconess,3
1413,35.514514,-98.996485,AllianceHealth Clinton,4
1266,35.5075844,-108.7299942,Gallup Indian Medical Center,3
124,35.5044136,-91.9980175,Baptist Health Medical Center-Heber Springs,4
1474,35.490369,-96.6843503,Prague Community Hospital,4
123,35.4856914,-93.8334873,Mercy Hospital Ozark,4
1405,35.4850381,-97.7634018,INTEGRIS Canadian Valley Hospital,3
1372,35.481127,-97.4962751,OU Medical Center,1
1374,35.4779428,-97.5234686,SSM Health St. Anthony Hospital - Oklahoma City,3
1381,35.4670346,-97.3937152,AllianceHealth Midwest,3
1425,35.4645752,-94.7882545,Northeastern Health System Sequoyah,4
110,35.4584388,-94.3617135,Baptist Health - Van Buren,4
1647,35.4410268,-84.6066584,Starr Regional Medical Center,3
1928,35.4392729,-100.2703971,Parkview Hospital,4
1424,35.4385127,-96.0157216,Hillcrest Hospital Henryetta,4
1470,35.4374738,-93.6640885,Harper County Community Hospital,4
1138,35.4366434,-80.6020085,Carolinas HealthCare System NorthEast,3
1467,35.4340492,-96.3182333,Creek Nation Community Hospital,4
1380,35.4225522,-97.531098,INTEGRIS Southwest Medical Center,3
1421,35.4142324,-99.4251462,Great Plains Regional Medical Center,4
229,35.3829347,-118.9705331,Kern Medical Center,2
1426,35.3767609,-97.5705981,Community Hospital,4
1404,35.3628951,-96.9375193,SSM Health St. Anthony Hospital - Shawnee,3
80,35.3565026,-94.3531812,Mercy Hospital Fort Smith,3
1432,35.3109126,-95.5918609,Epic Medical Center,4
1267,35.3088335,-106.6797927,UNM Sandoval Regional Medical Center,1
1443,35.3030087,-98.98835,Cordell Memorial Hospital,4
1141,35.3020407,-81.5368441,Carolinas HealthCare System Cleveland,3
238,35.2922411,-120.665834,Sierra Vista Regional Medical Center,3
128,35.2892132,-93.7248661,Mercy Hospital Paris,4
90,35.2835338,-93.1499299,Saint Mary's Regional Medical Center,3
1139,35.2717527,-81.1390362,CaroMont Regional Medical Center,3
1456,35.2612513,-95.1289558,Haskell County Community Hospital,4
84,35.25104,-91.6928508,Unity Health White County Medical Center,3
1435,35.2462623,-96.6985528,AllianceHealth Seminole,4
1377,35.2304361,-97.4392801,Norman Regional Health System,3
111,35.2202493,-93.1565465,River Valley Medical Center,4
147,35.2201547,-114.0370933,Kingman Regional Medical Center,4
129,35.2196635,-90.7862678,CrossRidge Community Hospital,3
1137,35.2121606,-80.8239542,Novant Health Presbyterian Medical Center,3
145,35.2088814,-111.6441794,Flagstaff Medical Center,1
1127,35.2034162,-80.8385574,Carolinas Medical Center,1
1679,35.1997117,-101.9201874,Northwest Texas Healthcare System,3
1903,35.1986478,-100.2482398,Shamrock General Hospital,4
1698,35.195873,-101.920871,"BSA Hospital, LLC",4
118,35.1679543,-92.7213852,CHI St. Vincent Morrilton,4
1268,35.1623151,-107.8273936,Cibola General Hospital,4
1645,35.144922,-90.0316323,Methodist Healthcare Memphis Hospitals,0
1640,35.142566,-90.0319429,Regional One Health,1
115,35.1404435,-93.934819,Mercy Hospital Booneville,4
158,35.1103607,-114.5547973,Western Arizona Regional Medical Center,4
1465,35.1091691,-98.6048182,Carnegie Tri-County Municipal Hospital,4
1415,35.0891245,-96.3788801,Holdenville General Hospital,4
1260,35.0879816,-106.6172609,University of New Mexico Hospitals,1
93,35.0859847,-92.4576613,Conway Regional Medical Center,3
1439,35.0709729,-98.2277031,Physicians' Hospital in Anadarko,4
109,35.0545456,-93.388009,Chambers Memorial Hospital,4
1418,35.049241,-97.961299,Grady Memorial Hospital,4
1637,35.0482001,-85.2907565,Erlanger Medical Center,1
1453,35.0435005,-94.612354,Eastern Oklahoma Medical Center,4
1431,35.0377819,-99.0986225,Elkview General Hospital,4
171,35.0358297,-110.6925977,Little Colorado Medical Center,4
1136,35.0323795,-78.9327441,Cape Fear Valley Medical Center,3
1430,35.0288587,-97.364614,Purcell Municipal Hospital,4
103,35.0261451,-90.7790182,Forrest City Medical Center,4
1010,34.9697503,-89.9969623,Baptist Memorial Hospital-Desoto,3
1569,34.9667602,-81.939538,Spartanburg Medical Center - Church Street Campus,1
1577,34.9566231,-81.0518456,Piedmont Medical Center,3
215,34.9509201,-120.4131853,Marian Regional Medical Center,3
1022,34.9355756,-88.5601317,Magnolia Regional Health Center,3
1389,34.9343147,-95.7507309,McAlester Regional Health Center,3
1036,34.9226393,-89.7921496,Methodist Healthcare Olive Branch Hospital,4
1433,34.9193067,-95.3204209,Latimer County General Hospital,4
125,34.894277,-94.1062896,Mercy Hospital Waldron,4
1466,34.8924103,-99.50121,Mangum Regional Medical Center,4
101,34.873582,-92.124839,North Metro Medical Center,0
1938,34.8486471,-100.21218,Collingsworth General Hospital,4
1860,34.8395595,-102.4138799,Hereford Regional Medical Center,4
1436,34.8391033,-97.6263686,Lindsay Municipal Hospital,4
1566,34.8192557,-82.411677,GHS Greenville Memorial Hospital,1
105,34.8134023,-92.2091242,CHI St. Vincent Medical Center-North,4
64,34.8042607,-86.979177,Athens-Limestone Hospital,3
1052,34.8020057,-88.2084738,North Mississippi Medical Center-Iuka,4
30,34.7939615,-87.6826906,Eliza Coffee Memorial Hospital,3
410,34.7898846,-84.984842,Hamilton Medical Center,2
1055,34.787199,-89.417066,Alliance HealthCare System,4
86,34.7836465,-92.2230215,Baptist Health Medical Center - North Little Rock,3
1388,34.7781509,-96.6334993,Mercy Hospital Ada,3
77,34.749804,-92.3395969,CHI St. Vincent Infirmary Medical Center,2
76,34.7486214,-92.320853,UAMS Medical Center,1
75,34.7444214,-92.3810554,Baptist Health Medical Center-Little Rock,2
81,34.7429496,-92.2929685,Arkansas Children's Hospital,0
1040,34.7395397,-88.9505543,Tippah County Hospital,4
160,34.7357288,-112.029221,Verde Valley Medical Center,4
1142,34.7229497,-77.358437,Naval Hospital Camp Lejeune,3
21,34.7212005,-86.5806617,Huntsville Hospital,1
20,34.7207583,-86.5749901,Huntsville Hospital for Women and Children,0
49,34.6939279,-86.5719324,Crestwood Medical Center,3
1408,34.6922059,-99.9142938,Harmon Memorial Hospital,4
205,34.6884937,-118.1585302,Antelope Valley Hospital,2
47,34.6626019,-86.0484991,Highlands Medical Center,3
1049,34.6575889,-88.5655916,Baptist Memorial Hospital-Booneville,4
1931,34.6443676,-102.7216817,Parmer Medical Center,4
1409,34.6369701,-99.3171146,Jackson County Memorial Hospital,4
1045,34.624677,-89.95648,North Oak Regional Medical Center,4
1382,34.6092638,-98.436801,Comanche County Memorial Hospital,3
1392,34.5942181,-98.4610307,Southwestern Medical Center,3
163,34.5906371,-112.3306103,Yavapai Regional Medical Center - East,4
37,34.5903214,-86.9719505,Decatur Morgan Hospital,3
104,34.5891875,-94.2216421,Mena Regional Health System,4
91,34.5738284,-92.5855631,Saline Memorial Hospital,3
148,34.5593433,-112.4811126,Yavapai Regional Medical Center,4
1877,34.5557091,-102.3151021,Plains Memorial Hospital,4
1464,34.5393117,-96.2237413,Coal County General Hospital,4
1921,34.5359752,-101.7556783,Swisher Memorial Healthcare System,4
1395,34.52019,-97.975989,Duncan Regional Hospital,3
106,34.5178455,-91.5582488,Baptist Health Medical Center-Stuttgart,4
1571,34.5115744,-82.6464874,AnMed Health Medical Center,2
71,34.5104208,-87.7182451,Russellville Hospital,3
92,34.5102191,-90.6271793,Helena Regional Medical Center,4
1475,34.5059681,-96.9941826,Arbuckle Memorial Hospital,4
1029,34.49699,-89.0279582,Baptist Memorial Hospital-Union County,4
152,34.4803821,-114.3388668,Havasu Regional Medical Center,3
85,34.4681702,-93.0663135,CHI St. Vincent Hot Springs,2
52,34.4419753,-85.7550138,DeKalb Regional Medical Center,3
1851,34.43928,-100.226813,Childress Regional Medical Center,4
213,34.4295357,-119.7241169,Santa Barbara Cottage Hospital,1
226,34.39787,-118.5539446,Henry Mayo Newhall Hospital,2
1441,34.3922373,-96.1511534,Atoka County Medical Center,4
58,34.3650676,-86.4218876,Marshall Medical Center North,3
102,34.3587893,-92.785668,Baptist Health Medical Center-Hot Spring County,4
1581,34.350195,-80.104716,Carolina Pines Regional Medical Center,3
1017,34.348065,-89.5201599,Baptist Memorial Hospital-North Mississippi,3
1035,34.3046469,-89.9167802,Panola Medical Center,4
397,34.3042219,-83.8172362,Northeast Georgia Medical Center,2
1911,34.2966984,-99.741488,Hardeman County Memorial Hospital,4
208,34.279782,-118.4599806,Providence Holy Cross Medical Center,2
223,34.2772969,-119.2529839,Ventura County Medical Center,2
412,34.2770143,-85.1958281,Redmond Regional Medical Center,3
409,34.2595758,-85.1792023,Floyd Medical Center,2
1916,34.2549833,-99.515642,Chillicothe Hospital District,4
1074,34.2424759,-88.9957229,North Mississippi Medical Center-Pontotoc,4
1005,34.242066,-88.7160122,North Mississippi Medical Center - Tupelo,2
1440,34.2312997,-95.6148306,Pushmataha Hospital,4
167,34.2301338,-111.3206462,Banner Payson Medical Center,4
1458,34.224151,-96.6758826,Mercy Hospital Tishomingo,4
1447,34.2228594,-97.4914796,Mercy Hospital Healdton,4
44,34.221688,-86.1607098,Marshall Medical Center South,3
200,34.2200955,-118.5331136,Northridge Hospital Medical Center,2
220,34.2067796,-118.8830898,Los Robles Hospital and Medical Center,2
1830,34.2065762,-101.7326554,Covenant Hospital Plainview,4
1134,34.206006,-77.9219862,New Hanover Regional Medical Center,2
161,34.2028137,-110.0179812,Summit Healthcare Regional Medical Center,4
51,34.2010863,-86.8057409,Cullman Regional Medical Center,3
416,34.1995441,-84.7932932,Cartersville Medical Center,3
1024,34.197105,-90.551815,Northwest Mississippi Medical Center,4
1570,34.1969976,-79.7593582,McLeod Regional Medical Center,2
1385,34.1890078,-97.1409012,Mercy Hospital Ardmore,3
78,34.188636,-92.0176764,Jefferson Regional Medical Center,2
1574,34.1757748,-82.1573663,Self Regional Healthcare,3
1271,34.169133,-103.361978,Roosevelt General Hospital,4
1575,34.1600972,-79.7520103,MUSC Health Florence Medical Center,3
1840,34.1588708,-99.3156158,Wilbarger General Hospital,4
1460,34.1584313,-97.9801407,Jefferson County Hospital,4
169,34.1356365,-114.2847937,La Paz Regional Hospital,4
186,34.1325954,-118.1525463,Huntington Memorial Hospital,2
173,34.1316409,-109.2855001,White Mountain Regional Medical Center,4
1890,34.1268986,-101.4411529,W. J. Mangold Memorial Hospital,4
114,34.1228264,-93.0887361,Baptist Health Medical Center-Arkadelphia,4
193,34.0976068,-118.2910238,Children's Hospital Los Angeles,0
1449,34.0810767,-96.7777025,AllianceHealth Madill,4
203,34.0768626,-117.7504875,Pomona Valley Hospital Medical Center,2
179,34.075232,-118.3801756,Cedars-Sinai Medical Center,1
195,34.0740531,-117.351059,Arrowhead Regional Medical Center,2
191,34.0664764,-118.4465738,Ronald Reagan UCLA Medical Center,1
413,34.0630617,-84.319854,Wellstar North Fulton Hospital,2
184,34.0577573,-118.2081617,LAC+USC Medical Center,1
188,34.0494519,-117.2641774,Loma Linda University Medical Center,1
221,34.0374888,-118.2661449,California Hospital Medical Center,2
1568,34.0279493,-81.0333789,Prisma Health Richland Hospital,1
1922,34.0190559,-98.924405,Electra Memorial Hospital,4
1434,34.012312,-95.4965439,Choctaw Memorial Hospital,4
32,34.0077767,-85.9657366,Gadsden Regional Medical Center,3
1391,34.0072121,-96.3942557,AllianceHealth Durant,3
1572,34.0060214,-81.1143005,Lexington Medical Center,3
36,34.004403,-86.003626,Riverview Regional Medical Center,3
1085,34.0039859,-90.0586379,Tallahatchie General Hospital,4
174,33.9782824,-112.7391411,Wickenburg Community Hospital,4
194,33.9772213,-117.3815694,Riverside Community Hospital,2
1039,33.9771817,-88.4776262,North Mississippi Medical Center Gilmore-Amory,4
399,33.9698219,-84.5516184,WellStar Kennestone Hospital,2
402,33.9634925,-84.0177214,Gwinnett Hospital System,2
404,33.9613926,-83.3979673,Piedmont Athens Regional Medical Center,2
127,33.9495578,-93.8805482,Howard Memorial Hospital,4
1450,33.9415427,-97.13088,Mercy Health Love County,4
207,33.930826,-118.203228,St. Francis Medical Center,2
65,33.9302561,-87.8244258,Northwest Medical Center,3
198,33.9121342,-117.1957233,Riverside University Health System-Medical Center,2
1847,33.911939,-102.3443018,Lamb Healthcare Center,4
408,33.9056343,-84.3541603,Children's Healthcare of Atlanta at Scottish Rite,0
1727,33.9028141,-98.5016055,United Regional Health Care System,2
1401,33.8827686,-94.8112299,McCurtain Memorial Hospital,4
1064,33.8709077,-89.3183217,Baptist Memorial Hospital - Calhoun,4
39,33.8422088,-87.2360037,Walker Baptist Medical Center,3
211,33.838731,-116.543459,Desert Regional Medical Center,2
199,33.8308436,-118.2925709,Harbor-UCLA Medical Center,1
1060,33.8202285,-88.5401419,Monroe Regional Hospital,4
126,33.8089771,-92.4254216,Dallas County Medical Center,4
196,33.8083605,-118.1873236,"MemorialCare, Long Beach Memorial Medical Center",2
418,33.7989051,-83.7502902,Piedmont Walton Hospital,3
407,33.7937283,-84.3197718,Children's Healthcare of Atlanta at Egleston,0
202,33.78728,-117.888284,UC Irvine Medical Center,2
1579,33.78555,-79.0017843,Conway Medical Center,3
217,33.7807653,-117.8657964,Children's Hospital of Orange County,0
206,33.779809,-118.186299,St. Mary Medical Center,2
1853,33.7776487,-97.7325043,Nocona General Hospital,4
1033,33.763617,-89.818087,University of Mississippi Medical Center Grenada,4
396,33.7629065,-84.3729609,Wellstar Atlanta Medical Center,1
1576,33.7585214,-78.8201676,Grand Strand Regional Medical Center,1
228,33.7542839,-117.8328006,"Orange County Global Medical Center, Inc.",2
398,33.7517652,-84.3819669,Grady Memorial Hospital,1
1027,33.7489791,-90.7082438,Bolivar Medical Center,4
1076,33.7339615,-90.5455962,North Sunflower Medical Center,4
1695,33.7101274,-96.5854912,Texoma Medical Center,3
1725,33.6877273,-95.5477831,Paris Regional Medical Center,3
54,33.6683385,-85.8239435,RMC-Stringfellow Memorial Hospital,2
149,33.6660046,-112.1160087,HonorHealth Deer Valley Medical Center,1
140,33.6599234,-112.3728842,Banner Del E. Webb Medical Center,3
38,33.6563953,-85.8228352,RMC Anniston,2
1924,33.6541045,-97.3804273,Muenster Memorial Hospital,4
1835,33.6463557,-97.162916,North Texas Medical Center,4
156,33.6392902,-111.9975215,Abrazo Scottsdale Campus,3
1741,33.6372856,-96.6239419,Wilson N. Jones Regional Medical Center,3
1048,33.6181061,-88.6619775,North Mississippi Medical Center-West Point,4
134,33.6092249,-112.1796847,Banner Thunderbird Medical Center,1
135,33.6036764,-112.2842245,Banner Boswell Medical Center,4
29,33.596457,-86.6676502,St. Vincent's East,3
1834,33.5940379,-102.367511,Covenant Hospital-Levelland,4
244,33.592139,-117.237912,Inland Valley Medical Center,2
1863,33.5900202,-99.2486789,Seymour Hospital,4
1678,33.5880703,-101.8912391,University Medical Center,1
422,33.5835467,-83.4804382,Morgan Memorial Hospital,4
1869,33.5782195,-96.1667017,TMC Bonham Hospital,4
1689,33.5771065,-101.8925584,Covenant Children's Hospital,0
1692,33.5771065,-101.8925584,Covenant Medical Center,2
100,33.5758644,-92.8362602,Ouachita County Medical Center,4
146,33.5689294,-112.0710274,HonorHealth John C. Lincoln Medical Center,1
190,33.5610153,-117.6653937,Mission Hospital,2
1578,33.5401756,-80.8306233,Regional Medical Center,3
1056,33.5341366,-89.266338,North Mississippi Medical Center-Eupora,4
1019,33.5258204,-88.4276379,Baptist Memorial Hospital-Golden Triangle,3
1021,33.5177886,-90.1998212,Greenwood Leflore Hospital,4
19,33.5066963,-86.8034463,University of Alabama Hospital,1
34,33.5053682,-86.8058712,Children's of Alabama,0
35,33.4979448,-86.8473661,Princeton Baptist Medical Center,3
1079,33.4910782,-89.7383071,Tyler Holmes Memorial Hospital,4
143,33.4886967,-111.9229987,HonorHealth Scottsdale Osborn Medical Center,1
405,33.4864185,-82.0945335,Doctors Hospital,3
133,33.4811303,-112.0794341,St. Joseph's Hospital and Medical Center,1
138,33.4789487,-112.041008,Phoenix Children's Hospital,0
144,33.4784822,-112.2575889,Banner Estrella Medical Center,4
1038,33.4758006,-88.8205786,OCH Regional Medical Center,3
403,33.4706236,-81.9899149,Augusta University Medical Center,1
131,33.4649674,-112.0578836,Banner - University Medical Center Phoenix,1
23,33.4642365,-86.7764088,Brookwood Baptist Medical Center,3
1702,33.4638683,-94.0754547,CHRISTUS St. Michael Health System,3
150,33.4625569,-112.3521489,Abrazo West Campus,1
